TweetText,Name,Opinion
"b'Tomorrow, I look forward to being among the people of Agra. The Gangajal Project pertaining to water supply will be inaugurated. It will improve the water supply, benefiting Agra residents and tourists. Projects relating to health, sanitation, education will also be inaugurated.'",Namo,Positive
"b'My discussions with PM @erna_solberg revolved around fulfilling Sustainable Development Goals, boost economic times, aspects of the ocean economy and deepening cultural ties. India and Norway look forward to cooperating on a wide range of issues, for the benefit of our citizens. https://t.co/UXOiYWjwod'",Namo,Positive
"b'During my recent visit to Mumbai, I sat down with the team of @HumansOfBombay and interacted with them about aspects of my life. \n\nHere is the first of the five part series. \n\nhttps://t.co/EBfaRZJIXD'",Namo,Positive
b'The development projects will improve connectivity in Solapur and surrounding areas. The housing project will particularly help Beedi and textile workers. Sanitation and sewerage facilities will also improve. We are committed to furthering \xe2\x80\x98Ease of Living\xe2\x80\x99 for our citizens.',Namo,Positive
"b'I look forward to visiting Solapur tomorrow in connection with following development works:\nDedication of four-laning of Solapur-Osmanabad section of NH-211. \nFoundation Stone of 30,000 houses under PMAY. \n Launch of underground Sewerage System, and three Sewage Treatment Plants.'",Namo,Positive
"b'Looking good, @ianuragthakur! https://t.co/mT28nAvH8d'",Namo,Positive
"b'Dear Hrithik, praying for the good health of Shri Rakesh Roshan Ji. He is a fighter and I am sure he will face this challenge with utmost courage. @RakeshRoshan_N https://t.co/Z0IaYSS4A4'",Namo,Positive
b'Addressing the press with PM @erna_solberg. We had fruitful talks on strengthening India-Norway ties. https://t.co/gdnzktTOWr',Namo,Positive
b'A historic cricketing accomplishment in Australia! \n\nCongratulations to the Indian Cricket Team for the hard-fought and richly deserved series victory. \n\nThe series witnessed some memorable performances and solid teamwork. \n\nBest wishes for the various games ahead.',Namo,Positive
b'Never underestimate a BJP Karyakarta. \n\nOur party is guided by the motive of serving Bharat Mata. \n\nWe are not here for power. We aren\xe2\x80\x99t here to perpetuate family rule or build a fortune. \n\nOur Karyakartas are our family. They are our fortune. https://t.co/6mWhvvFu7z',Namo,Negative
b'BJP Karyakartas across AP were asking me about the interface between political parties and the media. \n\nHere\xe2\x80\x99s what I said. I urge friends in the media hear it as well. \n\nI also recalled a memory from 2001 when I was working in the Party organisation. https://t.co/fdJUuBQf8N',Namo,Positive
b'Best wishes to Himachal Pradesh CM Shri Jairam Thakur. He has been working hard to develop Himachal Pradesh and empower the poor. I pray for his long and healthy life. @jairamthakurbjp',Namo,Positive
b'Addressing the hardworking Andhra Pradesh BJP Karyakartas. Watch. https://t.co/SdKnhmoU22',Namo,Positive
b'Ayushman Bharat has revolutionised our health sector and is being widely praised all over. It has enabled a healthier life for the poor and downtrodden. I once again appeal to the Odisha Government to be a part of this scheme. They should forget politics and think of the poor.',Namo,Positive
b'Quickening Odisha\xe2\x80\x99s growth. https://t.co/QKLTOYY7DY',Namo,Positive
b'Talked at length about Mission Indradhanush and how it manifests a new approach towards women and child welfare. https://t.co/cHKLfDm86X',Namo,Positive
"b'From Baripada in Odisha, here is how we paid tributes to the phenomenal men and women who fought valiantly for India\xe2\x80\x99s freedom. https://t.co/vYCWdkYZ9n'",Namo,Positive
b'Odisha supports BJP\xe2\x80\x99s development agenda. Speaking at a huge rally in Baripada. Watch. https://t.co/70ixYEncUD',Namo,Positive
"b'Enhancing Jharkhand\xe2\x80\x99s progress, reviving key projects. Addressing a public meeting in Palamu, Jharkhand. https://t.co/AP05rqtqZ3'",Namo,Positive
"b'A few days ago, we took a historic decision for the people of Assam. \n\nThis will go a long way in preserving the unique culture of Assam. https://t.co/4RE9vRJ5PL'",Namo,Positive
b'The Citizenship Amendment Bill of 2016 is a sincere attempt to remove the injustices done in the past. https://t.co/Pr2RE9O6Rb',Namo,Negative
b'My categorical assurance to my sisters and brothers of Assam regarding the NRC. https://t.co/KFWWQurYKY',Namo,Positive
"b'In Imphal, paid tributes to the rich history and culture of Manipur including the bravery of people from this land in the freedom struggle. \n\nAlso talked about efforts to create better sporting infrastructure for the state\xe2\x80\x99s youth. https://t.co/IN11aEzbYT https://t.co/ayeXL3Hycp'",Namo,Positive
"b'The Integrated Check Post at Moreh, which has been inaugurated today will offer a wide range of facilities to the people.\n\nThe Dolaithabi Barrage project was conceived in 1987 but work began at full pace only after 2014 and it was inaugurated today. https://t.co/he4U9ayO2d'",Namo,Positive
"b""Defence Minister @nsitharaman's speech in the Parliament demolishes the campaign of calumny on Rafale. Must watch!\n\nhttps://t.co/xDoz68QfRU\n\nhttps://t.co/LHokukTx9r""",Namo,Negative
"b""Shri @arunjaitley's intervention on Jammu &amp; Kashmir is incisive and informative. Do watch!\nhttps://t.co/pPXV4yewX9""",Namo,Positive
"b""A boost to Manipur's growth.   Inaugurating key development projects in Imphal. Watch. https://t.co/jek1hQYoKr""",Namo,Positive
"b'Excellent! \n\nCongratulations to @sinha_arunima for scaling new heights of success. \n\nShe is the pride of India, who has distinguished herself through her hardwork and perseverance. \n\nWishing her the very best for her future endeavours. https://t.co/Fi8GTQ1QVn'",Namo,Positive
"b'During the Cabinet meeting yesterday, a landmark decision was taken that benefits the MSME sector. \n\nKnow more... https://t.co/mBuaVkh0QJ'",Namo,Positive
"b'Our approach to GST has always been people friendly. \n\nWe have always sought feedback from various stakeholders and have acted on that feedback too.\n\nIn the coming times too, this approach will remain the same. \n\nWe are making GST as simple as possible. https://t.co/KWq7MuKm1b'",Namo,Positive
"b'With the blessings of the people and the earnest desire to ensure more pilgrims can pray to Sri Guru Nanak Dev Ji, the NDA government has worked on the Kartarpur corridor. \n\nWe want to build an India that is inspired by the values of Sri Guru Nanak Dev Ji. https://t.co/hXX6cqG5oi'",Namo,Positive
"b'India\xe2\x80\x99s history in science, technology and innovation will make every Indian proud.\n\nA century ago, with minimum resources and maximum struggles our scientists did extraordinary things. https://t.co/b0lM1trrDJ'",Namo,Positive
b'Here are some pictures from the 106th Indian Science Congress. https://t.co/la1Y0BO7jC',Namo,Negative
b'Speaking on \xe2\x80\x98Future India: Science and Technology\xe2\x80\x99 at the 106th Indian Science Congress. Watch. https://t.co/AVFfXT18xd',Namo,Positive
"b'The Ujjwala Yojana continues to transform lives, emerging as an agent of change for the poor. Delighted that the number of beneficiaries has crossed 6 crore. \n\nCongratulations to the beneficiaries. The Yojana is ensuring women empowerment and better health in our society.'",Namo,Positive
b'A very emotional moment from today\xe2\x80\x99s interaction with @BJP4Andhra Karyakartas\xe2\x80\xa6\n\nWe were honoured that Shri P V Chalapathi Rao Garu joined the interaction. \n\nThe wisdom and hardwork of Karyakartas like him have no parallel. They are the strength of the BJP! https://t.co/A58ubqxdwi',Namo,Positive
"b'To hide their own failures, the TDP Government in AP is spreading so many lies.\n\nBJP\xe2\x80\x99s truth will defeat the Tsunami of TDP\xe2\x80\x99s lies.\n\nIt is high time the AP Government answer the people of the state on their own misdoings. https://t.co/iPIKr9r2v6'",Namo,Negative
"b'Several members of the Telugu community have prospered overseas.\n\nThus, it was natural for a Karyakarta from Andhra Pradesh to ask about the foreign policy of India and express joy about India\xe2\x80\x99s rising stature at the world stage. https://t.co/qCOm9Lhtqd'",Namo,Positive
"b'Caring for every Indian, providing national, financial and healthcare security to our citizens.\n\nKnow what I told a Karyakarta from Machilipatnam on the unique work culture of the NDA Government. https://t.co/GSFftxWm6K'",Namo,Positive
b'The 2019 polls are special because those born in the 21st century will also vote.\n\nRequested first time voters to bless @BJP4India and talked about why the BJP\xe2\x80\x99s development agenda strikes a chord with people from all sections of society. https://t.co/M1oY1tLs1H',Namo,Negative
b'Having a wonderful interaction with the hardworking @BJP4Andhra Karyakartas. Watch. https://t.co/ewvSpYPVH3',Namo,Positive
b'Looking forward to interacting with @BJP4Andhra Karyakartas at 4 PM. \n\nDo watch. https://t.co/za4awJbl2Q',Namo,Positive
"b'In case you missed it, here is my interview with @ANI. Have spoken about a wide range of issues. Watch! https://t.co/lpmtWiObFk'",Namo,Positive
b'Best wishes to Manipur\xe2\x80\x99s dynamic CM Shri @NBirenSingh Ji on his birthday. He is working tirelessly for the development of the state. I pray for his long and healthy life.',Namo,Positive
b'Had a good interaction with the newly elected Mayors from Haryana.\n\nCongratulated them and conveyed my best wishes as they begin their work in fulfilling the aspirations of the people of their respective cities. @BJP4Haryana https://t.co/23Bbve1Jb4',Namo,Positive
b'Excellent effort! \n\nProud of our Party Karyakartas who are working tirelessly. https://t.co/ZkJRTOihjN',Namo,Positive
b'Yes I agree. \n\nI urge more people to visit Prayagraj and take part in the Kumbh. https://t.co/EbpYuXWD20',Namo,Positive
"b'When Jabalpur has passionate citizens like you, no force can prevent this city from being Swachh. https://t.co/uuOe01PK8z'",Namo,Positive
b'Thank you. \n\nThis is a mark of respect for the brave Netaji Subhas Chandra Bose and all that he did for our nation. https://t.co/Klt4nRGUlX',Namo,Positive
b'Met Gujarat Cabinet Minister Shri Kunvarjibhai Bavaliya. \n\nCongratulated him on his win in the Jasdan by-poll and conveyed my best wishes in his endeavours towards serving the people of Gujarat and further strengthening @BJP4Gujarat. https://t.co/QW0VpPgVlK',Namo,Positive
"b""Reiterated India's continued commitment to work together for the development of Bangladesh and further strengthening of our bilateral relations.""",Namo,Positive
b'Spoke to Sheikh Hasina Ji and congratulated her on the resounding victory in the Bangladesh elections. \n\nWished her the very best for the tenure ahead.',Namo,Positive
b'These pictures show the high level of enthusiasm at the public meeting in Port Blair. https://t.co/N4QJ0QVyYb',Namo,Positive
"b'An initiative that will boost industrial growth in Andaman and Nicobar islands, as well as Lakshadweep. https://t.co/7e4ckCcv4H'",Namo,Positive
b'It is important for us as a nation to be proud of our rich history and those who toiled for our freedom.\n\nThe response of the people of Andaman and Nicobar islands to a decision taken by the Government must be seen to be believed! https://t.co/HIWlryX7oe',Namo,Positive
"b'Today, the people of Andaman and Nicobar islands got many development projects. The progress of these islands is our priority. \n\nI do not agree with any differentiation between mainland and island\xe2\x80\xa6Andaman and Nicobar is as mainland as any other part of India.'",Namo,Positive
"b'75 years ago, on this day, in the city of Port Blair, Netaji Subhas Chandra Bose addressed a large gathering.\n\nToday, we paid tributes to Netaji in a unique way. Watch. https://t.co/aESwPwopSo'",Namo,Positive
"b""In 1943 Netaji Bose unfurled the Tricolour in Andaman and Nicobar islands.\n\nToday in Port Blair, I had the honour of unfurling the Tricolour to mark the 75th anniversary of Subhas Babu's brave feat. We also reiterate our commitment to creating an India Subhas Babu dreamt of. https://t.co/4DQk6prFmp""",Namo,Positive
b'There is immense fervour at the public meeting in Port Blair. Watch my speech live. https://t.co/kiIQbE9D3N',Namo,Positive
b'Paid homage to those who lost their lives in the unfortunate 2004 Tsunami at the Tsunami Memorial in Car Nicobar. https://t.co/VQMCSlxTYs',Namo,Positive
"b'Have a look at the vibrancy in Car Nicobar. These are some pictures from the public meeting, where I got the opportunity to interact with citizens from all walks of life. https://t.co/BKM7Z4XIj7'",Namo,Positive
"b'Central Government\xe2\x80\x99s efforts such as Sagarmala will have an extremely positive impact on the Andaman and Nicobar Islands. At the same time, we are working towards a Trans-shipment Port that will boost economic prospects. Connectivity will also be enhanced. https://t.co/NBdcPs0Ykq'",Namo,Positive
"b'Today in Car Nicobar, we inaugurated and laid the foundation stones for several development works.\n \nThese are projects relating to education, healthcare, skill development, transportation, energy and sports. \n \nCongratulations to the citizens! https://t.co/SXKuK2HaCg'",Namo,Positive
"b'Appreciated the role of websites like https://t.co/lgHCcyip4Y, https://t.co/UFhl1cXZmm, https://t.co/913MHHty6W in inspiring positivity in society. I urge you to share such efforts that you know of, and further positivity.'",Namo,Positive
"b'Remembering Mahatma Gandhi and Madiba!\n\nAs we mark the 150th Jayanti of Bapu and the birth centenary of Madiba, we recall their ideals and reiterate our commitment to create a just and compassionate society. https://t.co/nED2U1EduB'",Namo,Positive
